respid,stack,reptype,dummytype,zip,lengthres,age,employment,profession,income,education,gender,partyid,partystrength,polint,news,turnout,votereg,voteconst,parseats,parcorrect,turnoutbrexit,brexit,westseats,westcorrect,idconst,idregiol1,idregiol2,idwest,constparty,constmeet,constrank,consthelp,constpork,constlegislate,constsurgery,constnews,constpint,reg1party,reg1meet,reg1rank,reg1help,reg1pork,reg1legislate,reg1surgery,reg1news,reg1pint,reg2party,reg2meet,reg2rank,reg2help,reg2pork,reg2legislate,reg2surgery,reg2news,reg2pint,westparty,westmeet,westrank,westhelp,westpork,westlegislate,westsurgery,westnews,westpint,scotid,britdecide,eubenefit,repstack,constrep,constrep_ptystr,arearep1,arearep2,areaparty1,areaparty2,westrep,westpartystr,nonwest1,condition,educat,scotid2,educat2,educat3,corrpolknow,shpty_const_str,shpty_reg1_str,shpty_reg2_str,id_members,constmeet_DK,constrank_DK,consthelp_DK,constpork_DK,constlegislate_DK,constsurgery_DK,constnews_DK,constpint_DK,reg1meet_DK,reg1rank_DK,reg1help_DK,reg1pork_DK,reg1legislate_DK,reg1surgery_DK,reg1news_DK,constpint_DK,reg1pint_DK,reg2pint_DK,reg2meet_DK,reg2rank_DK,reg2help_DK,reg2pork_DK,reg2legislate_DK,reg2surgery_DK,reg2news_DK,reg2pint_DK,westmeet_DK,westrank_DK,westhelp_DK,westpork_DK,westlegislate_DK,westsurgery_DK,westnews_DK,westpint_DK,reg1_PM,reg2_PM,const_PM,MSPID_const,MSPID_reg1,MSPID_reg2,gov_const,gov_reg1,gov_reg2,term_const,term_reg1,term_reg2,marg_reg1,marg_reg2,surgery_const,surgery_reg1,surgery_reg2,surgexstack,stan_mo_const,stan_mo_reg1,stan_mo_reg2,bus_mo_const,bus_mo_reg1,bus_mo_reg2,com_mo_const,com_mo_reg1,com_mo_reg2,deb_mo_const,deb_mo_reg1,deb_mo_reg2,am_mo_const,am_mo_reg1,am_mo_reg2,mo_to_const,mo_to_reg1,mo_to_reg2,ques_to_const,ques_to_reg1,ques_to_reg2,mar_const,prev_elec_const,prev_elec_reg1,prev_elec_reg2,reg1_gender,reg2_gender,const_gender,west_gender,shpty_reg_st,meet_reg_st,rank_reg_st,help_reg_st,pork_reg_st,leg_reg_st,surg_reg_st,news_reg_st,pint_reg_st,PM_reg_st,MSPID_reg_st,gov_reg_st,term_reg_st,marg_reg_st,surgex_reg_st,stan_mo_reg_st,bus_mo_reg_st,com_mo_reg_st,ques_to_reg_st,prev_elec_reg_st,gender_reg_st,meet_reg_DK_st,rank_reg_DK_st,help_reg_DK_st,pork_reg_DK_st,leg_reg_DK_st,surg_reg_DK_st,news_reg_DK_st,pint_reg_DK_st,shpty_DIFF,meet_DIFF,rank_DIFF,help_DIFF,pork_DIFF,leg_DIFF,surg_DIFF,new_DIFF,pint_DIFF,meet_DIFFDK,rank_DIFFDK,help_DIFFDK,pork_DIFFDK,leg_DIFFDK,surg_DIFFDK,new_DIFFDK,pint_DIFFSK,college,const_code,region_code,shpty_stfc,meet_stfc,rank_stfc,help_stfc,pork_stfc,leg_stfc,surg_stfc,news_stfc,pint_stfc,PM_stfc,MSPID_stfc,gov_stfc,term_stfc,marg_stfc,surgex_stfc,stan__mo_stfc,bus_mo_stfc,com_mo_stfc,ques_to_stfc,prev_elec_stfc,gender_stfc,meet_DK_stfc,rank_DK_stfc,help_DK_stfc,pork_DK_stfc,leg_DK_stfc,surg_DK_stfc,news_DK_stfc,pint_DK_stfc,region,year_FM,constituencycode_FM,constituency,constituency_code,questions_FM,member_FM,standard_FM,mem_business_FM,com_motion_FM,bill_motion_FM,totalrebel_FM,bill_FM,mpsid2,total_sur_ex_FM,max_surgerg_FM,parl_4_dum,surg_ex2_FM,questions_ALL,standard_ALL,mem_business_ALL,com_motion_ALL,bill_ALL,surg_ALL,partystack,pintstack,rankstack,helpstack,porkstack,legstack,surgstack,newstack,meetstack
629,0,const,1,DD40HY,3,53,Looking after the family or home,"Semi-skilled or unskilled manual work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, bar-worker, call-centre worker)",1,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",1,Scottish tiol,2,3,2,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,0,1,1,4,4,4,4,0,0,4,0,0,3,2,2,3,0,0,2,0,0,2,2,2,2,0,0,2,1,1,4,4,4,4,1,0,4,3,1,2,Sho Robison,Sho Robison,Scottish tiol,Jenny Marra,Liam Kerr,Labour,Conservative,Stewart Hosie,Scottish tiol,Drew Hendry,inout,7,3,2,0,2,2,2,0,1,1,4,4,4,4,0,0,4,0,3,2,2,3,0,0,4,2,2,0,2,2,2,2,0,0,2,1,4,4,4,4,1,0,4,0,0,0,1870,5034,5651,1,0,0,4,1,0,0.066,0.104,0,0,768,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,2,0,10,0,9,9,0.405809333,0,0,0,1,0,1,0,2,0,3,2,2,3,0,0,2,0,5034,0,1,0.066,0,0,0,0,9,0,1,0,3,2,2,3,0,0,2,0,1,1,2,2,1,0,0,2,1,1,2,2,1,0,0,2,0,6110,6100,2,1,4,4,4,4,0,0,4,0,1870,1,4,0.405809343,0,0,0,0,0,0,1,1,4,4,4,4,0,0,4,0,2011,6109,Dundee City East,6109,0,"Robison, Shio.",3,0,0,1,1,0,1870,6957.8,6633,1,7630.16,0,3,0,0,0,7630.160156,1,4,4,4,4,4,0,0,1
629,1,reg1,0,DD40HY,3,53,Looking after the family or home,"Semi-skilled or unskilled manual work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, bar-worker, call-centre worker)",1,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",1,Scottish tiol,2,3,2,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,0,1,1,4,4,4,4,0,0,4,0,0,3,2,2,3,0,0,2,0,0,2,2,2,2,0,0,2,1,1,4,4,4,4,1,0,4,3,1,2,Jenny Marra,Sho Robison,Scottish tiol,Jenny Marra,Liam Kerr,Labour,Conservative,Stewart Hosie,Scottish tiol,Drew Hendry,inout,7,3,2,0,2,2,2,0,1,1,4,4,4,4,0,0,4,0,3,2,2,3,0,0,4,2,2,0,2,2,2,2,0,0,2,1,4,4,4,4,1,0,4,0,0,0,1870,5034,5651,1,0,0,4,1,0,0.066,0.104,0,0,768,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,2,0,10,0,9,9,0.405809333,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,2,0,5651,0,0,0.104,768,10,0,0,9,0,0,0,2,2,2,2,0,0,2,2,1,2,2,2,2,0,0,2,1,2,2,2,2,0,0,2,0,6110,6100,2,0,3,2,2,3,0,0,2,0,5034,0,1,0.066,0,0,0,0,9,0,1,0,3,2,2,3,0,0,2,1,2011,6100,North East Scotland,6100,257,"Marra, Jenny",43,7,0,0,2,1,5034,675,6633,1,810,266,43,7,0,1,810,0,2,3,2,2,3,0,0,0
629,2,reg2,0,DD40HY,3,53,Looking after the family or home,"Semi-skilled or unskilled manual work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, bar-worker, call-centre worker)",1,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",1,Scottish tiol,2,3,2,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,0,1,1,4,4,4,4,0,0,4,0,0,3,2,2,3,0,0,2,0,0,2,2,2,2,0,0,2,1,1,4,4,4,4,1,0,4,3,1,2,Liam Kerr,Sho Robison,Scottish tiol,Jenny Marra,Liam Kerr,Labour,Conservative,Stewart Hosie,Scottish tiol,Drew Hendry,inout,7,3,2,0,2,2,2,0,1,1,4,4,4,4,0,0,4,0,3,2,2,3,0,0,4,2,2,0,2,2,2,2,0,0,2,1,4,4,4,4,1,0,4,0,0,0,1870,5034,5651,1,0,0,4,1,0,0.066,0.104,0,0,768,768,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,2,0,10,0,9,9,0.405809333,0,0,0,1,0,1,0,2,0,3,2,2,3,0,0,2,0,5034,0,1,0.066,0,0,0,0,9,0,1,0,3,2,2,3,0,0,2,0,1,1,2,2,1,0,0,2,1,1,2,2,1,0,0,2,0,6110,6100,0,0,2,2,2,2,0,0,2,0,5651,0,0,0.104000002,768,10,0,0,9,0,0,0,2,2,2,2,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,9,10,0,0,0,768,0,2,2,2,2,2,0,0,0
630,0,const,1,DD77BE,3,53,Looking after the family or home,"Clerical (e.g. clerk, secretary)",3,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",1,Conservative,2,2,3,1,Conservative,Conservative,SNP,1,1,0,Conservative,1,0,0,0,1,0,0,.,.,.,.,0,0,2,.,.,.,.,.,.,.,.,.,0,0,.,.,.,.,0,0,.,0,1,3,4,3,3,0,0,2,2,3,3,Graeme Day,Graeme Day,Scottish tiol,Alex Johnstone,Jenny Marra,Conservative,Labour,Stewart Hosie,Scottish tiol,Kirsten Oswald,outin,7,2,2,0,2,0,0,0,1,0,2,2,2,2,0,0,2,.,.,.,.,.,.,.,2,.,2,0,2,2,2,2,0,0,2,1,3,4,3,3,0,0,2,0,0,0,5107,1893,5034,0,0,0,1,0,1,.,0.066,0,135,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,4,3,9,0.134799085,0,0,0,0,1,0,0,0,.,.,.,.,.,.,.,.,0,1893,0,0,.,135,0,1,0,3,0,0,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,6107,6100,0,0,.,.,.,.,0,0,2,0,5107,0,1,0.134799078,0,0,1,0,4,0,0,0,2,2,2,2,0,0,2,0,2011,6107,Angus South,6107,58,"Dey, Graeme",269,4,0,0,2,0,5107,1026.59,6633,1,1063.09,62,269,5,0,0,1063.089966,0,2,2,2,2,2,0,0,0
630,1,reg1,0,DD77BE,3,53,Looking after the family or home,"Clerical (e.g. clerk, secretary)",3,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",1,Conservative,2,2,3,1,Conservative,Conservative,SNP,1,1,0,Conservative,1,0,0,0,1,0,0,.,.,.,.,0,0,2,.,.,.,.,.,.,.,.,.,0,0,.,.,.,.,0,0,.,0,1,3,4,3,3,0,0,2,2,3,3,Alex Johnstone,Graeme Day,Scottish tiol,Alex Johnstone,Jenny Marra,Conservative,Labour,Stewart Hosie,Scottish tiol,Kirsten Oswald,outin,7,2,2,0,2,0,0,0,1,0,2,2,2,2,0,0,2,.,.,.,.,.,.,.,2,.,2,0,2,2,2,2,0,0,2,1,3,4,3,3,0,0,2,0,0,0,5107,1893,5034,0,0,0,1,0,1,.,0.066,0,135,0,135,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,4,3,9,0.134799085,0,0,0,0,1,0,0,0,0,.,.,.,.,0,0,.,0,5034,0,1,0.066,0,0,0,0,9,0,1,0,2,2,2,2,0,0,2,0,0,.,.,.,.,0,0,.,0,0,0,0,0,0,0,0,0,6107,6100,0,.,.,.,.,.,.,.,.,0,1893,0,0,.,135,0,1,0,3,0,0,.,.,.,.,.,.,.,.,1,2011,6100,North East Scotland,6100,82,"Johnstone, Alex",13,6,0,0,7,0,1893,1573.68,6633,1,1573.68,85,13,7,0,0,1708.680054,.,.,.,.,.,.,.,.,.
630,2,reg2,0,DD77BE,3,53,Looking after the family or home,"Clerical (e.g. clerk, secretary)",3,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",1,Conservative,2,2,3,1,Conservative,Conservative,SNP,1,1,0,Conservative,1,0,0,0,1,0,0,.,.,.,.,0,0,2,.,.,.,.,.,.,.,.,.,0,0,.,.,.,.,0,0,.,0,1,3,4,3,3,0,0,2,2,3,3,Jenny Marra,Graeme Day,Scottish tiol,Alex Johnstone,Jenny Marra,Conservative,Labour,Stewart Hosie,Scottish tiol,Kirsten Oswald,outin,7,2,2,0,2,0,0,0,1,0,2,2,2,2,0,0,2,.,.,.,.,.,.,.,2,.,2,0,2,2,2,2,0,0,2,1,3,4,3,3,0,0,2,0,0,0,5107,1893,5034,0,0,0,1,0,1,.,0.066,0,135,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,4,3,9,0.134799085,0,0,0,0,1,0,0,0,.,.,.,.,.,.,.,.,0,1893,0,0,.,135,0,1,0,3,0,0,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,6107,6100,0,0,.,.,.,.,0,0,.,0,5034,0,1,0.066,0,0,0,0,9,0,1,0,2,2,2,2,0,0,2,1,2011,6100,North East Scotland,6100,257,"Marra, Jenny",43,7,0,0,2,1,5034,675,6633,1,810,266,43,7,0,1,810,0,2,2,2,2,2,0,0,0
631,0,const,1,EH145PD,3,53,"Working full-time, employee (30+ hours)","Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",10,Postgraduate degree,0,Conservative,0,4,6,1,Conservative,Conservative,SNP,1,1,1,Conservative,1,1,0,0,0,0,1,3,3,1,.,0,0,1,1,0,0,0,.,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,4,4,Gordon MacDold,Gordon MacDold,Scottish tiol,Miles Briggs,Neil Findlay,Conservative,Labour,Joan Cherry,Scottish tiol,Roger Mullin,outin,14,0,4,2,2,0,0,0,1,1,3,3,1,2,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5074,4987,5054,0,0,0,1,0,1,0.021,0.102,925.2,0,244,925.2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,6,3,219,68,0.073636554,0,0,1,0,0,0,0,0,0,0,0,.,.,0,0,0,0,4987,0,0,0.021,0,0,2,0,219,0,0,0,0,0,2,2,0,0,0,0,1,3,3,.,.,0,0,1,1,3,3,-1,0,0,0,1,1,4105,4100,0,1,3,3,1,.,0,0,1,0,5074,0,1,0.073636554,925.2000122,0,0,0,3,0,0,1,3,3,1,2,0,0,1,0,2011,4105,Edinburgh Pentlands,4105,48,"MacDo.ld, Gordon",45,4,0,0,3,0,5074,6881.22,6633,1,7914.74,51,45,4,0,0,8839.94043,0,1,3,3,1,2,0,0,1
631,1,reg1,0,EH145PD,3,53,"Working full-time, employee (30+ hours)","Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",10,Postgraduate degree,0,Conservative,0,4,6,1,Conservative,Conservative,SNP,1,1,1,Conservative,1,1,0,0,0,0,1,3,3,1,.,0,0,1,1,0,0,0,.,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,4,4,Miles Briggs,Gordon MacDold,Scottish tiol,Miles Briggs,Neil Findlay,Conservative,Labour,Joan Cherry,Scottish tiol,Roger Mullin,outin,14,0,4,2,2,0,0,0,1,1,3,3,1,2,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5074,4987,5054,0,0,0,1,0,1,0.021,0.102,925.2,0,244,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,6,3,219,68,0.073636554,0,0,1,0,0,0,0,0,0,0,0,0,.,0,0,0,0,5054,0,1,0.102,244,0,6,0,68,1,0,0,0,0,0,2,0,0,0,0,1,3,3,1,.,0,0,1,1,3,3,1,0,0,0,1,1,4105,4100,0,0,0,0,.,.,0,0,0,0,4987,0,0,0.021,0,0,2,0,219,0,0,0,0,0,2,2,0,0,0,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,219,0,2,0,0,0,1,0,0,0,2,2,0,0,0
631,2,reg2,0,EH145PD,3,53,"Working full-time, employee (30+ hours)","Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",10,Postgraduate degree,0,Conservative,0,4,6,1,Conservative,Conservative,SNP,1,1,1,Conservative,1,1,0,0,0,0,1,3,3,1,.,0,0,1,1,0,0,0,.,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,4,4,Neil Findlay,Gordon MacDold,Scottish tiol,Miles Briggs,Neil Findlay,Conservative,Labour,Joan Cherry,Scottish tiol,Roger Mullin,outin,14,0,4,2,2,0,0,0,1,1,3,3,1,2,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5074,4987,5054,0,0,0,1,0,1,0.021,0.102,925.2,0,244,244,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,6,3,219,68,0.073636554,0,0,1,0,0,0,0,0,0,0,0,.,.,0,0,0,0,4987,0,0,0.021,0,0,2,0,219,0,0,0,0,0,2,2,0,0,0,0,1,3,3,.,.,0,0,1,1,3,3,-1,0,0,0,1,1,4105,4100,0,0,0,0,0,.,0,0,0,0,5054,0,1,0.101999998,244,0,6,0,68,1,0,0,0,0,0,2,0,0,0,1,2011,4100,Lothian,4100,720,"Findlay, Neil",259,15,0,0,8,1,5054,4732,6633,1,5383.54,788,259,21,0,1,5627.540039,0,0,0,0,0,2,0,0,0
632,0,const,1,EH178UH,1,53,"Working full-time, employee (30+ hours)","Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",4,"University or CA first degree, e.g. BA, BSc",0,Conservative,2,2,2,1,Conservative,Conservative,SNP,1,1,0,Conservative,1,0,0,0,0,0,0,3,3,4,3,0,0,2,1,0,2,3,2,3,0,0,3,0,0,4,3,3,4,0,0,3,0,1,3,2,3,4,1,0,4,3,3,2,Ash Denham,Ash Denham,Scottish tiol,Miles Briggs,Andy Wightman,Conservative,Green,Ian Murray,Labour,Stuart Doldson,outin,13,3,4,2,2,0,0,0,0,0,3,3,4,3,0,0,2,0,2,3,2,3,0,0,2,3,3,0,4,3,3,4,0,0,3,1,3,2,3,4,1,0,4,0,0,0,5605,4987,5695,0,0,0,0,0,0,0.021,0.05,860,0,0,860,16,0,6,0,2,0,0,0,0,0,0,0,0,0,3,16,2,9,11,219,24,0.143712744,0,0,0,0,0,1,0,0,0,2,3,2,3,0,0,3,0,4987,0,0,0.021,0,0,2,0,219,0,0,0,2,3,2,3,0,0,3,0,0,1,0,2,0,0,0,-1,0,1,0,2,0,0,0,-1,1,4103,4100,0,0,3,3,4,3,0,0,2,0,5605,0,0,0.143712744,860,16,0,0,11,0,1,0,3,3,4,3,0,0,2,0,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,11,16,0,0,0,860,0,2,3,3,4,3,0,0,0
632,1,reg1,0,EH178UH,1,53,"Working full-time, employee (30+ hours)","Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",4,"University or CA first degree, e.g. BA, BSc",0,Conservative,2,2,2,1,Conservative,Conservative,SNP,1,1,0,Conservative,1,0,0,0,0,0,0,3,3,4,3,0,0,2,1,0,2,3,2,3,0,0,3,0,0,4,3,3,4,0,0,3,0,1,3,2,3,4,1,0,4,3,3,2,Miles Briggs,Ash Denham,Scottish tiol,Miles Briggs,Andy Wightman,Conservative,Green,Ian Murray,Labour,Stuart Doldson,outin,13,3,4,2,2,0,0,0,0,0,3,3,4,3,0,0,2,0,2,3,2,3,0,0,2,3,3,0,4,3,3,4,0,0,3,1,3,2,3,4,1,0,4,0,0,0,5605,4987,5695,0,0,0,0,0,0,0.021,0.05,860,0,0,0,16,0,6,0,2,0,0,0,0,0,0,0,0,0,3,16,2,9,11,219,24,0.143712744,0,0,0,0,0,1,0,0,0,4,3,3,4,0,0,3,0,5695,0,0,0.05,0,6,0,0,24,0,0,0,4,3,3,4,0,0,3,0,0,-1,0,1,-1,0,0,-1,0,-1,0,1,-1,0,0,-1,1,4103,4100,0,0,2,3,2,3,0,0,3,0,4987,0,0,0.021,0,0,2,0,219,0,0,0,2,3,2,3,0,0,3,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,219,0,2,0,0,0,1,3,2,3,2,3,0,0,0
632,2,reg2,0,EH178UH,1,53,"Working full-time, employee (30+ hours)","Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",4,"University or CA first degree, e.g. BA, BSc",0,Conservative,2,2,2,1,Conservative,Conservative,SNP,1,1,0,Conservative,1,0,0,0,0,0,0,3,3,4,3,0,0,2,1,0,2,3,2,3,0,0,3,0,0,4,3,3,4,0,0,3,0,1,3,2,3,4,1,0,4,3,3,2,Andy Wightman,Ash Denham,Scottish tiol,Miles Briggs,Andy Wightman,Conservative,Green,Ian Murray,Labour,Stuart Doldson,outin,13,3,4,2,2,0,0,0,0,0,3,3,4,3,0,0,2,0,2,3,2,3,0,0,2,3,3,0,4,3,3,4,0,0,3,1,3,2,3,4,1,0,4,0,0,0,5605,4987,5695,0,0,0,0,0,0,0.021,0.05,860,0,0,0,16,0,6,0,2,0,0,0,0,0,0,0,0,0,3,16,2,9,11,219,24,0.143712744,0,0,0,0,0,1,0,0,0,2,3,2,3,0,0,3,0,4987,0,0,0.021,0,0,2,0,219,0,0,0,2,3,2,3,0,0,3,0,0,1,0,2,0,0,0,-1,0,1,0,2,0,0,0,-1,1,4103,4100,0,0,4,3,3,4,0,0,3,0,5695,0,0,0.050000001,0,6,0,0,24,0,0,0,4,3,3,4,0,0,3,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,24,6,0,0,0,0,0,3,4,3,3,4,0,0,0
633,0,const,1,EH320QU,3,53,"Working full-time, employee (30+ hours)","Clerical (e.g. clerk, secretary)",10,"Higher tiol Certificate (ONC) or Diploma (OND), City & Guilds level 3 (Advanced/Fil), NVQ/SVQ level 3",1,Scottish tiol,3,4,2,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,0,1,0,0,4,4,4,4,0,0,2,1,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,2,1,1,4,5,4,4,0,1,4,4,0,4,Iain Gray,Iain Gray,Labour,Paul Wheelhouse,Colin Smyth,Scottish tiol,Labour,George Kerevan,Scottish tiol,Owen Thompson,outin,9,4,2,0,2,0,0,0,2,0,4,4,4,4,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,1,4,5,4,4,0,1,4,0,0,0,2033,4952,5638,0,1,0,4,1,0,0.21,0.119,117.6,0,0,117.6,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,0,36,0,7,0.029725952,0,0,1,0,0,0,0,0,0,2,2,2,2,0,0,2,0,4952,1,1,0.21,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,7105,7100,0,0,4,4,4,4,0,0,2,0,2033,0,4,0.029725952,117.5999985,0,2,0,36,0,0,0,4,4,4,4,0,0,2,0,2011,7105,East Lothian,7105,176,"Gray, Iain",37,5,1,0,1,1,2033,2383.67,6633,1,2660.54,212,37,7,1,1,2778.139893,0,2,4,4,4,4,0,0,0
633,1,reg1,0,EH320QU,3,53,"Working full-time, employee (30+ hours)","Clerical (e.g. clerk, secretary)",10,"Higher tiol Certificate (ONC) or Diploma (OND), City & Guilds level 3 (Advanced/Fil), NVQ/SVQ level 3",1,Scottish tiol,3,4,2,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,0,1,0,0,4,4,4,4,0,0,2,1,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,2,1,1,4,5,4,4,0,1,4,4,0,4,Paul Wheelhouse,Iain Gray,Labour,Paul Wheelhouse,Colin Smyth,Scottish tiol,Labour,George Kerevan,Scottish tiol,Owen Thompson,outin,9,4,2,0,2,0,0,0,2,0,4,4,4,4,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,1,4,5,4,4,0,1,4,0,0,0,2033,4952,5638,0,1,0,4,1,0,0.21,0.119,117.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,0,36,0,7,0.029725952,0,0,1,0,0,0,0,0,0,2,2,2,2,0,0,2,0,5638,0,0,0.119,0,0,0,0,7,1,0,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,7105,7100,0,0,2,2,2,2,0,0,2,0,4952,1,1,0.209999993,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,1,2011,7100,South Scotland,7100,30,"Wheelhouse, Paul",42,1,0,4,0,0,4952,1043.48,6633,1,1043.48,30,42,1,0,0,1043.47998,1,2,2,2,2,2,0,0,0
633,2,reg2,0,EH320QU,3,53,"Working full-time, employee (30+ hours)","Clerical (e.g. clerk, secretary)",10,"Higher tiol Certificate (ONC) or Diploma (OND), City & Guilds level 3 (Advanced/Fil), NVQ/SVQ level 3",1,Scottish tiol,3,4,2,1,SNP,SNP,SNP,1,1,1,Conservative,1,1,0,0,1,0,0,4,4,4,4,0,0,2,1,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,2,1,1,4,5,4,4,0,1,4,4,0,4,Colin Smyth,Iain Gray,Labour,Paul Wheelhouse,Colin Smyth,Scottish tiol,Labour,George Kerevan,Scottish tiol,Owen Thompson,outin,9,4,2,0,2,0,0,0,2,0,4,4,4,4,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,1,4,5,4,4,0,1,4,0,0,0,2033,4952,5638,0,1,0,4,1,0,0.21,0.119,117.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,0,36,0,7,0.029725952,0,0,1,0,0,0,0,0,0,2,2,2,2,0,0,2,0,4952,1,1,0.21,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,7105,7100,0,0,2,2,2,2,0,0,2,0,5638,0,0,0.119000003,0,0,0,0,7,1,0,0,2,2,2,2,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,7,0,0,0,0,0,0,2,2,2,2,2,0,0,0
634,0,const,1,EH375PT,2,53,"Working full-time, employee (30+ hours)","Skilled manual work (e.g. plumber, electrician, fitter, train driver, cook, hairdresser)",4,"GCSE grades D-G, CSE grades 2-5, GCE O level grade D-E, Short Course GCSE, Vocatiol GCSE",0,Scottish tiol,3,4,6,1,SNP,SNP,SNP,1,1,1,SNP,0,0,0,0,0,1,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,2,0,0,2,2,2,.,.,0,2,1,0,2,2,2,1,0,0,.,4,4,0,Colin Beattie,Colin Beattie,Scottish tiol,Gordon Lindhurt,Neil Findlay,Conservative,Labour,Owen Thompson,Scottish tiol,Alan Brown,inout,6,4,1,0,1,3,3,0,0,0,2,2,2,2,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,0,2,2,2,1,0,0,2,0,0,0,3751,2015,5054,0,0,0,1,0,1,0.021,0.102,144,120,244,144,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,4,14,68,0.202562626,1,0,1,0,0,0,0,3,0,2,2,2,2,0,0,2,0,2015,0,0,0.021,120,0,0,0,14,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,4100,3,0,2,2,2,2,0,0,2,0,3751,0,1,0.20256263,144,0,0,0,4,1,0,0,2,2,2,2,0,0,2,0,2011,4109,Midlothian North and Musselburgh,4109,92,"Beattie, Colin",198,1,0,0,4,0,3751,5612.45,6633,1,7331.36,96,198,1,0,0,7475.359863,1,2,2,2,2,2,0,0,0
